provID	unik_station_beteckning	Undersökning	Stationsbeteckning	djup	Latitud	Longitud	Datum	artal	prov_nr	S	B	B_utan	N	bqi
693125	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	2000-05-18	2000	2	2	7,81200003623962	7,81200003623962	1149	7,071908
693126	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	2000-05-18	2000	3	2	5,24200010299683	5,24200010299683	1022	7,028889
693127	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	2000-05-18	2000	1	2	7,85500025749207	7,85500025749207	972	6,997925
693128	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	2000-05-18	2000	4	2	6,70300006866455	6,70300006866455	1053	7,00558
693129	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	2000-05-18	2000	5	2	5,73899984359741	5,73899984359741	930	6,949965
693130	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1998-05-18	1998	1	4	4,25099995813798	4,25099995813798	947	10,27944
693131	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1998-05-18	1998	4	3	3,44699993915856	3,44699993915856	943	8,856017
693132	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1998-05-18	1998	2	3	4,33599992841482	4,33599992841482	955	8,808034
693133	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1998-05-18	1998	3	3	4,79999996162951	4,79999996162951	838	8,784245
693134	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1998-05-18	1998	5	4	3,83200006873813	3,83200006873813	822	10,24759
693135	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1984-06-08	1984	2	2	0,329999992158264	0,329999992158264	256	7,024425
693136	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1984-06-08	1984	3	2	1,50999999791384	1,50999999791384	383	7,06778
693137	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1984-06-08	1984	5	3	1,35999998636544	1,35999998636544	288	8,779292
693138	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1984-06-08	1984	1	4	1,2600000211969	1,2600000211969	295	10,28086
693139	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1984-06-08	1984	4	3	0,601100003514148	0,601100003514148	347	8,889936
693140	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1985-06-05	1985	2	3	1,94900006521493	1,94900006521493	245	8,760084
693141	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1985-06-05	1985	1	1	4,39999997615814E-02	4,39999997615814E-02	158	4,381643
693142	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1985-06-05	1985	4	2	0,469999998807907	0,469999998807907	83	6,492
693143	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1985-06-05	1985	3	3	0,970000029541552	0,970000029541552	167	8,707226
693144	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1985-06-05	1985	5	2	1,06000000238419	1,06000000238419	215	6,978027
693145	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1987-06-27	1987	4	4	1,1850999753733	1,1850999753733	149	10,06481
693146	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1987-06-27	1987	2	3	3,36000004410744	3,36000004410744	334	8,866758
693147	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1987-06-27	1987	3	3	3,0700000077486	3,0700000077486	388	8,858669
693148	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1987-06-27	1987	5	4	1,88010002316878	1,88010002316878	144	10,07419
693149	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1987-06-27	1987	1	3	4,22099996544421	4,22099996544421	612	8,930975
693150	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1988-06-21	1988	1	5	1,67199995345436	1,67199995345436	382	11,46633
693151	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1988-06-21	1988	2	2	0,950000006705523	0,950000006705523	245	7,018596
693152	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1988-06-21	1988	5	2	1,35000004246831	1,35000004246831	335	7,055203
693153	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1988-06-21	1988	4	3	1,40999996103346	1,40999996103346	346	8,889534
693154	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1988-06-21	1988	3	3	2,279999980703	2,279999980703	373	8,867766
693155	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1989-06-06 16:20:00	1989	3	3	4,59999992325902	4,59999992325902	903	8,969638
693156	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1989-06-06 16:20:00	1989	5	3	3,53999996185303	3,53999996185303	738	8,95603
693157	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1989-06-06 16:20:00	1989	4	2	3,18000011518598	3,18000011518598	935	7,120076
693158	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1989-06-06 16:20:00	1989	1	3	3,13999998755753	3,13999998755753	729	8,963316
693159	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1989-06-06 16:20:00	1989	2	4	4,04000002704561	4,04000002704561	1007	10,41383
693160	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1990-04-19 11:20:00	1990	5	3	2,30999997071922	2,30999997071922	778	8,959855
693161	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1990-04-19 11:20:00	1990	4	3	2,14999995566905	2,14999995566905	744	8,948589
693162	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1990-04-19 11:20:00	1990	1	3	2,85999997332692	2,85999997332692	705	8,944068
693163	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1990-04-19 11:20:00	1990	2	3	1,70999999716878	1,70999999716878	699	8,951881
693164	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1990-04-19 11:20:00	1990	3	3	2,62000002339482	2,62000002339482	780	8,944695
693165	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1991-04-11 08:30:00	1991	4	3	0,693999989889562	0,693999989889562	198	8,756697
693166	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1991-04-11 08:30:00	1991	2	4	0,849999978207052	0,849999978207052	237	10,2031
693167	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1991-04-11 08:30:00	1991	5	3	0,425999999046326	0,425999999046326	187	8,678201
693168	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1991-04-11 08:30:00	1991	3	3	0,332000005873851	0,332000005873851	179	8,728355
693169	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1991-04-11 08:30:00	1991	1	3	0,879999991273507	0,879999991273507	189	8,743964
693170	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1992-04-29 16:30:00	1992	4	3	0,872000016272068	0,872000016272068	204	8,764575
693171	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1992-04-29 16:30:00	1992	2	4	0,983000010251999	0,983000010251999	201	10,15387
693172	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1992-04-29 16:30:00	1992	1	3	1,39799997955561	1,39799997955561	187	8,615429
693173	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1992-04-29 16:30:00	1992	5	3	2,01199998706579	2,01199998706579	199	8,698965
693174	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1992-04-29 16:30:00	1992	3	3	1,57499999366701	1,57499999366701	208	8,79787
693175	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1993-04-19 15:30:00	1993	1	5	2,04300004523247	2,04300004523247	560	11,52434
693176	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1993-04-19 15:30:00	1993	2	3	1,9399999473244	1,9399999473244	432	8,8898
693177	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1993-04-19 15:30:00	1993	3	3	1,50800000037998	1,50800000037998	506	8,922027
693178	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1993-04-19 15:30:00	1993	4	3	2,30300005059689	2,30300005059689	466	8,887202
693179	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1993-04-19 15:30:00	1993	5	3	1,39199997112155	1,39199997112155	492	8,882604
693180	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1994-05-09 19:25:00	1994	5	4	2,24499994656071	2,24499994656071	357	10,27712
693181	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1994-05-09 19:25:00	1994	4	3	2,06100000068545	2,06100000068545	297	8,846637
693182	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1994-05-09 19:25:00	1994	2	2	1,66900001093745	1,66900001093745	308	7,046432
693183	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1994-05-09 19:25:00	1994	3	3	1,80200002714992	1,80200002714992	312	8,855361
693184	52433_52908	SRK Kalmar län 1984-2015	S2VMS	40	57,9645645	16,5346203	1994-05-09 19:25:00	1994	1	2	1,30399994179606	1,30399994179606	316	7,049185
693185	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1984-06-08	1984	5	5	3,37899999413639	3,37899999413639	359	11,19665
693186	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1984-06-08	1984	4	4	3,79999994859099	3,79999994859099	348	10,14306
693187	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1984-06-08	1984	3	4	2,93900002539158	2,93900002539158	377	10,09578
693188	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1984-06-08	1984	2	4	5,05999994464219	5,05999994464219	420	10,15158
693189	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1984-06-08	1984	1	4	4,5589999309741	4,5589999309741	373	10,15641
693190	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1985-06-05	1985	1	3	2,73999999463558	2,73999999463558	202	8,558232
693191	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1985-06-05	1985	2	4	6,94000023417175	6,94000023417175	203	9,635746
693192	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1985-06-05	1985	3	4	4,87100023962557	4,87100023962557	281	9,86738
693193	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1985-06-05	1985	4	4	6,93899991782382	6,93899991782382	183	9,396508
693194	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1985-06-05	1985	5	4	5,6200000802055	5,6200000802055	192	9,712603
693195	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1987-06-27	1987	2	4	7,0899998601526	7,0899998601526	522	10,17624
693196	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1987-06-27	1987	5	4	5,94500012416393	5,94500012416393	601	10,28567
693197	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1987-06-27	1987	1	5	6,36200018203817	6,36200018203817	634	11,49884
693198	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1987-06-27	1987	4	3	3,59300003340468	3,59300003340468	460	8,84649
693199	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1987-06-27	1987	3	3	7,03999998047948	7,03999998047948	594	8,817377
693200	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1988-06-21	1988	1	5	5,12799994158559	5,12799994158559	766	11,5033
693201	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1988-06-21	1988	2	4	7,48999974876642	7,48999974876642	681	10,25791
693202	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1988-06-21	1988	3	4	5,47999998182058	5,47999998182058	497	10,24446
693203	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1989-06-06 17:40:00	1989	5	4	6,06000005826354	6,06000005826354	739	10,29438
693204	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1989-06-06 17:40:00	1989	2	4	7,2130000567995	7,2130000567995	1240	10,36811
693205	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1989-06-06 17:40:00	1989	4	3	3,37000002339482	3,37000002339482	780	8,944695
693206	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1989-06-06 17:40:00	1989	1	4	5,90999993123114	5,90999993123114	1059	10,35815
693207	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1989-06-06 17:40:00	1989	3	5	6,2809999268502	6,2809999268502	1093	11,52953
693208	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1991-04-11 10:00:00	1991	1	5	4,23300002457108	4,23300002457108	74	9,042645
693209	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1991-04-11 10:00:00	1991	2	5	4,83900023973547	4,83900023973547	108	9,710941
693210	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1991-04-11 10:00:00	1991	3	3	2,96399998292327	2,96399998292327	86	8,087126
693211	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1991-04-11 10:00:00	1991	4	6	3,98999998625368	3,98999998625368	83	9,661013
693212	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1991-04-11 10:00:00	1991	5	4	1,91500003868714	1,91500003868714	48	8,600672
693213	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1994-05-10 07:30:00	1994	3	6	7,70300024189055	7,70300024189055	251	11,62805
693214	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1994-05-10 07:30:00	1994	1	5	5,80400019045919	5,80400019045919	235	10,35047
693215	52434_52909	SRK Kalmar län 1984-2015	S4MS	39	57,9322358	16,6058625	1994-05-10 07:30:00	1994	2	5	6,63000019174069	6,63000019174069	212	10,01288
693220	52911	SRK Kalmar län 1984-2015	SKAM1	8	57,5555967	16,6637001	1994-11-17 12:30:00	1994	1	1	2,40000002086163E-02	2,40000002086163E-02	3	0,5770543
693221	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1993-10-13 14:00:00	1993	1	5	9,21299967076629	9,21299967076629	81	3,853356
693222	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1993-10-13 14:00:00	1993	3	6	8,06099994981196	8,06099994981196	111	4,268356
693223	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1993-10-13 14:00:00	1993	2	5	9,57500023534521	9,57500023534521	87	4,067657
693224	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1994-11-16 16:15:00	1994	3	5	8,82900027371943	8,82900027371943	74	4,195551
693225	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1994-11-16 16:15:00	1994	1	6	9,78100000135601	9,78100000135601	67	4,082827
693226	52618_52912	SRK Kalmar län 1984-2015	SKAM2	11,2	57,5551656	16,6610169	1994-11-16 16:15:00	1994	2	4	7,57300017029047	7,57300017029047	92	3,573356
693227	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1993-10-13 15:00:00	1993	3	5	3,07199998910073	3,07199998910073	20	4,262984
693228	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1993-10-13 15:00:00	1993	1	8	8,12499995529652	8,12499995529652	27	5,277194
693229	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1993-10-13 15:00:00	1993	2	3	4,00899993721396	4,00899993721396	16	2,746492
693230	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1994-11-17 12:40:00	1994	2	3	7,03600004129112	7,03600004129112	26	2,187534
693231	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1994-11-17 12:40:00	1994	3	5	4,09999999403954	4,09999999403954	42	2,093904
693232	52619_52913	SRK Kalmar län 1984-2015	SKAM3	34,7	57,5546164	16,6639176	1994-11-17 12:40:00	1994	1	2	2,24099998176098	2,24099998176098	60	1,089301
693233	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1993-10-13 16:00:00	1993	1	6	5,21799987507984	5,21799987507984	37	4,586665
693234	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1993-10-13 16:00:00	1993	3	8	5,91100022173487	5,91100022173487	42	5,624579
693235	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1993-10-13 16:00:00	1993	2	6	5,49299983028322	5,49299983028322	55	5,057168
693236	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1994-11-17 13:35:00	1994	1	8	47,7980009185849	47,7980009185849	124	4,822138
693237	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1994-11-17 13:35:00	1994	3	5	8,64000008255243	8,64000008255243	32	3,697935
693238	52914	SRK Kalmar län 1984-2015	SKAM4	12	57,567215	16,684363	1994-11-17 13:35:00	1994	2	7	8,50799992028624	8,50799992028624	43	4,437557
693239	52915	SRK Kalmar län 1984-2015	SKSM1	14	57,5587966	16,6385703	1994-11-17 11:30:00	1994	1	4	0,484000014141202	0,484000014141202	76	0,8474984
693240	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1995-04-27	1995	2	8	10,6930000949651	10,6930000949651	74	4,891384
693241	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1995-04-27	1995	5	7	7,39399998611771	7,39399998611771	59	4,585287
693242	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1995-04-27	1995	3	5	7,13100015430246	7,13100015430246	54	3,560428
693243	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1995-04-27	1995	4	7	10,3279995279154	10,3279995279154	73	4,572754
693244	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1995-04-27	1995	1	5	6,6510000010021	6,6510000010021	45	3,656579
693245	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1996-05-01	1996	2	8	17,2209999997867	17,2209999997867	144	4,669697
693246	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1996-05-01	1996	3	9	25,2620002048789	25,2620002048789	180	4,822961
693247	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1996-05-01	1996	1	9	12,9559996292228	12,9559996292228	105	4,937163
693248	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1996-05-01	1996	4	7	16,1919999037636	16,1919999037636	143	4,358285
693249	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1997-05-06	1997	3	7	18,9219995382009	18,9219995382009	137	4,451068
693250	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1997-05-06	1997	2	9	16,8299996037968	16,8299996037968	154	5,062097
693251	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1997-05-06	1997	1	10	16,7229997379472	16,7229997379472	199	5,359453
693252	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1998-05-12	1998	5	9	8,46500016422942	8,46500016422942	118	5,177809
693253	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1998-05-12	1998	3	11	20,3000001029577	20,3000001029577	148	5,606595
693254	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1998-05-12	1998	2	9	27,1609997160267	27,1609997160267	200	5,243263
693255	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1998-05-12	1998	1	13	19,1440001406008	19,1440001406008	190	5,953225
693256	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1998-05-12	1998	4	8	7,96500011812896	7,96500011812896	126	4,952374
693257	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1999-05-18	1999	1	12	18,8080002217321	18,8080002217321	102	5,401884
693258	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1999-05-18	1999	2	11	20,3539997322951	20,3539997322951	128	5,23264
693259	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1999-05-18	1999	4	9	19,3679998398293	19,3679998398293	144	5,039423
693260	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1999-05-18	1999	3	8	16,0919997587334	16,0919997587334	97	4,723278
693261	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1999-05-18	1999	5	12	26,0760002371389	26,0760002371389	155	5,708068
693262	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1993-10-12 15:40:00	1993	2	7	9,27500011760276	9,27500011760276	49	4,630801
693263	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1993-10-12 15:40:00	1993	1	9	5,89199981698766	5,89199981698766	38	4,856976
693264	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1993-10-12 15:40:00	1993	3	6	10,8159996268805	10,8159996268805	72	4,290117
693265	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1994-11-17 11:45:00	1994	1	8	7,24100013449788	7,24100013449788	53	5,165204
693266	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1994-11-17 11:45:00	1994	3	6	8,46599986916408	8,46599986916408	64	4,359024
693267	52916	SRK Kalmar län 1984-2015	SKSM2	18,5	57,5569467	16,6384197	1994-11-17 11:45:00	1994	2	6	14,9280000309227	14,9280000309227	83	4,19542
693268	52917	SRK Kalmar län 1984-2015	SKSM3	49,5	57,559948	16,5935935	1993-10-13 11:30:00	1993	2	4	9,30000003427267E-02	9,30000003427267E-02	12	5,40066
693269	52917	SRK Kalmar län 1984-2015	SKSM3	49,5	57,559948	16,5935935	1993-10-13 11:30:00	1993	1	1	5,70000000298023E-02	5,70000000298023E-02	9	2,939533
